-58.83882,-17.700504,184.95282,-43.512016,-28.583155,200.82158,-61.99843,-7.9950686,134.7897,-49.75471,-3.074664,184.77397,-49.19166,5.237042,157.85623,-40.26585,-4.9588675,139.95207,-59.061546,-4.257704,135.04836,-62.503143,2.6322267,97.74579,-71.029205,7.325693,61.956215,-67.35807,-33.56918,184.38487,-76.157104,-35.64423,157.68184,-64.885506,-35.03689,133.98064,-69.20665,-19.719341,137.0416,-77.09125,-16.433916,100.340546,-87.87148,-8.8683,64.652725,-44.87106,-25.596268,202.37675,-49.64574,-17.06351,202.84634,-46.508442,-31.555382,202.01898,-57.608326,-32.21756,200.9308,falling_down
-58.72877,-18.057299,184.93294,-43.564976,-29.40694,200.53781,-61.57735,-7.447422,134.91716,-50.89081,-2.850657,184.55936,-50.836327,5.4165754,157.37537,-41.469788,-4.9888783,140.5621,-58.232872,-3.3286068,135.30128,-60.99498,4.2371373,98.537704,-68.800446,10.214222,63.093212,-67.12867,-34.037468,183.95305,-75.51867,-36.02716,156.7516,-63.09743,-34.58834,134.81003,-68.77284,-19.028591,137.30563,-76.491005,-14.451339,100.926605,-87.25683,-6.3087435,65.71055,-45.030884,-26.788042,202.03357,-49.56762,-17.732641,202.51933,-46.67632,-32.256237,202.24359,-57.79666,-32.9595,200.7492,falling_down
-58.624886,-18.309786,184.90639,-43.13196,-29.056252,200.9753,-61.210968,-9.940795,134.22168,-49.83947,-2.8720317,184.37141,-49.38383,5.6985936,157.23611,-41.014412,-5.954655,139.64189,-58.327637,-4.0128965,134.95627,-61.747375,3.9100237,98.35456,-69.43083,9.586576,62.657173,-65.90693,-34.135483,184.40213,-74.365036,-37.147408,157.55603,-62.75762,-35.413677,136.09125,-68.66913,-19.322361,137.08408,-75.78972,-14.834157,100.47698,-85.68931,-6.6821976,65.04114,-44.812084,-26.473032,202.50415,-49.68994,-17.360611,202.15044,-46.107273,-31.59943,202.294,-56.347324,-32.311375,200.51872,falling_down
-58.582798,-18.42948,184.87173,-42.562397,-27.719416,201.79019,-60.82799,-11.693607,133.46442,-49.708977,-2.5361083,184.27664,-49.359207,6.1120024,156.86273,-40.67416,-5.9638057,139.20174,-58.839123,-3.6430528,134.93083,-62.051018,4.526041,98.68648,-69.905876,10.171823,62.95292,-66.10178,-34.63827,184.61562,-74.64281,-38.022907,157.55505,-62.345875,-36.731728,135.54634,-67.929504,-18.541916,136.76755,-74.82991,-13.178282,99.75301,-84.71453,-4.5536537,64.4311,-44.736122,-25.118168,203.36613,-50.19278,-16.26595,202.72673,-45.93647,-30.658533,203.01549,-56.256615,-31.816021,200.94852,falling_down
-58.524986,-18.365421,184.88654,-42.124405,-27.512352,201.25421,-61.994873,-12.271532,133.55464,-49.442497,-2.8113189,183.81468,-49.6655,4.309286,155.73688,-42.573647,-8.009544,138.10896,-58.43059,-3.6862636,133.94673,-62.131985,3.637321,97.2447,-69.899895,8.931689,61.23392,-66.63972,-34.394768,185.26453,-74.91513,-38.689766,158.81134,-61.3924,-38.806446,136.54709,-68.319336,-19.166245,136.28636,-75.23086,-14.113808,98.73197,-85.11273,-5.182394,63.067253,-44.37129,-24.978228,202.68054,-49.873875,-16.32008,201.7976,-45.971004,-30.328724,202.50545,-56.378002,-31.604498,200.68497,falling_down
-58.358498,-18.495218,184.86125,-43.13748,-29.538029,201.62805,-61.71112,-12.326236,133.26752,-49.29627,-3.1214778,183.94595,-49.48062,4.149956,156.48193,-41.92781,-8.388407,139.62784,-58.687107,-4.6127157,134.49225,-62.113792,2.971271,97.808044,-70.169044,7.7160525,61.851192,-66.59701,-34.15499,185.18768,-74.41728,-38.711674,159.19579,-60.38218,-39.008045,137.85042,-68.10486,-19.303238,136.72073,-74.81756,-14.151252,100.018486,-85.34051,-5.895639,64.99096,-44.018875,-25.441767,202.73288,-49.14921,-17.039377,202.7134,-45.86855,-31.053461,202.06184,-56.397816,-32.08889,200.73206,falling_down
-58.147816,-18.64339,184.80415,-43.108753,-30.078354,200.72873,-61.952713,-11.82335,133.41235,-48.625896,-3.7673502,184.5016,-48.83745,4.5033,157.8998,-42.209644,-7.8667507,139.9,-59.35363,-3.0997021,134.48154,-63.26736,5.9958944,98.29227,-72.25167,11.342476,62.207924,-67.31912,-33.894466,184.4969,-75.28078,-36.84048,158.64996,-60.660076,-36.848194,137.26758,-68.13215,-17.693079,136.73418,-73.911644,-11.68212,99.39839,-84.30746,-2.4998622,64.47869,-44.311676,-26.327763,201.88206,-48.653847,-18.04033,201.73795,-45.16228,-32.092052,201.7083,-56.485756,-32.54867,200.72475,falling_down
-57.84305,-18.793917,184.77109,-41.92745,-30.058096,200.61314,-62.369896,-12.459231,133.90697,-49.41431,-3.588034,184.27641,-50.588905,4.851564,157.36778,-44.12184,-6.275996,138.30162,-58.685474,-3.657174,134.51625,-61.898495,5.052964,97.91565,-70.728424,10.410831,61.714905,-66.657616,-33.83956,184.5159,-74.64305,-36.053955,158.59956,-60.82843,-36.49155,136.56206,-67.93638,-17.767801,136.51387,-74.01147,-11.484633,99.69557,-84.370865,-1.6511043,64.645294,-43.406982,-26.763357,201.68687,-48.146187,-18.288097,201.92172,-43.853127,-31.720402,201.5095,-55.97233,-32.41196,200.99146,falling_down
-57.443886,-19.228458,184.68779,-40.587948,-29.682224,200.27615,-62.306313,-14.168293,133.69345,-49.073513,-4.534429,184.33218,-49.66796,3.918286,157.34029,-42.687874,-7.6445622,140.9185,-58.50596,-3.225322,134.97363,-62.3076,6.4332085,99.5032,-70.87063,13.007918,63.74236,-66.53369,-34.078754,184.4527,-73.84897,-35.888004,158.97858,-59.729507,-35.721188,137.75038,-67.64933,-17.837694,136.84866,-73.684425,-11.750977,99.9196,-84.03385,-1.7409422,65.128456,-42.50462,-27.027407,201.39944,-47.66334,-18.602358,201.21838,-43.36022,-31.599125,201.74405,-54.449173,-32.663887,200.4147,falling_down
-57.034885,-19.541906,184.55406,-39.680325,-29.179785,199.65826,-63.014595,-15.904114,134.33122,-48.777683,-4.8991795,183.91069,-49.551167,3.4921062,156.97249,-42.875256,-7.1582613,139.3344,-58.017483,-2.5339682,135.32463,-61.573067,7.2581506,99.72916,-70.77333,13.918468,64.587456,-66.55798,-34.24596,185.04605,-72.834564,-38.459866,159.15343,-61.18118,-41.460278,137.34236,-67.29329,-16.71801,136.9051,-73.29825,-9.515987,100.55735,-83.86742,0.9915823,65.92579,-41.703003,-27.00023,200.97101,-47.713345,-18.169096,199.89168,-43.07307,-31.478075,201.30542,-54.062466,-32.868652,200.4456,falling_down
-56.599876,-19.543545,184.43106,-40.17662,-29.603949,199.13564,-64.49909,-15.9291935,134.90776,-46.83812,-3.2053328,183.45197,-47.070927,3.7371478,155.92653,-38.938698,-9.579485,140.2069,-57.739914,-5.324057,134.29904,-62.181488,2.6859305,98.43485,-71.29609,7.277839,63.164425,-66.68701,-34.244434,185.33862,-73.71899,-38.871243,159.57594,-62.857048,-43.059998,137.45435,-68.059906,-18.138313,136.34976,-74.31418,-12.122826,100.92466,-85.04917,-1.9576551,65.81298,-41.44708,-26.382504,199.79724,-46.562325,-18.713184,200.89545,-42.585552,-31.467394,200.98273,-53.242443,-33.156063,200.41238,falling_down
-56.08827,-19.49269,184.32231,-38.81579,-29.241627,198.89143,-65.035416,-19.127104,134.23088,-47.151745,-4.1141844,182.96844,-48.639545,1.7385213,155.05496,-41.882008,-10.649553,137.5063,-57.08696,-3.802177,134.48337,-61.41066,3.7576504,97.91352,-71.98114,8.473966,63.15604,-66.829865,-34.06452,185.81367,-74.425026,-40.03979,160.59453,-62.89733,-44.126568,138.60542,-67.88794,-16.872984,136.5784,-73.70698,-10.438454,99.980255,-84.91799,0.01809289,64.868904,-40.674606,-26.547503,200.00104,-46.157745,-18.16692,200.18658,-42.372616,-31.944412,200.81306,-52.322884,-32.59698,200.46329,falling_down
-55.774937,-18.807615,184.22427,-37.617302,-27.2617,197.46353,-65.98681,-14.106724,134.54596,-46.56739,-3.6886313,182.64803,-47.813503,1.9485602,154.62317,-40.914898,-10.435668,136.94038,-54.01544,-7.5782156,131.90161,-59.359314,1.5953884,93.8243,-68.69241,6.0428824,57.888256,-67.868416,-32.629395,185.83916,-75.52749,-37.888443,160.39641,-63.79953,-42.53208,138.28055,-66.14093,-18.590788,137.11235,-72.183266,-12.78681,100.55126,-83.76011,-4.3055425,66.13743,-39.878914,-25.028708,199.51726,-45.845516,-16.827194,200.39165,-40.727776,-29.911245,199.88434,-51.155643,-32.08739,199.2607,falling_down
-55.228718,-18.667633,184.0561,-37.30295,-29.663958,196.32756,-67.90622,-11.648829,136.26012,-47.680832,-3.4522715,182.70496,-50.17647,2.4587553,154.85962,-43.516655,-8.773619,135.72032,-52.303223,-7.7341127,131.96265,-57.92968,0.131998,94.35136,-67.61863,4.436679,59.234337,-67.00691,-33.02097,185.4132,-75.43373,-37.93384,160.45511,-62.904,-41.883007,138.04207,-65.10879,-19.86837,138.15004,-70.81374,-14.83536,102.270676,-82.88302,-6.416466,68.278854,-38.323483,-26.797785,197.27937,-42.76191,-18.832478,199.47723,-41.11605,-31.239979,197.87805,-50.67783,-32.93839,198.11273,falling_down
-54.721764,-18.2317,183.89589,-35.168438,-27.712465,194.51712,-68.88467,-8.345235,137.97275,-47.99126,-2.8445091,182.94264,-52.17343,3.822265,155.57086,-46.776913,-6.0471387,134.35593,-52.40529,-5.141072,132.28297,-57.35282,3.3489919,94.567184,-67.5446,8.364946,59.541206,-65.84194,-32.779816,185.30154,-76.19981,-35.25468,160.62169,-65.26252,-37.639347,136.11334,-63.11626,-19.080284,137.44148,-68.322586,-13.624335,100.54033,-80.61978,-5.237461,66.71278,-37.41646,-26.017277,196.11496,-42.90645,-18.45669,198.20558,-39.32106,-29.811111,196.55392,-49.149506,-30.960546,196.6956,falling_down
-54.599922,-16.812782,183.68803,-35.940426,-26.183899,193.00821,-69.68601,-8.680734,136.7234,-45.762104,-1.8340939,182.8563,-46.866077,6.072792,155.28378,-40.48606,-5.5788436,136.1221,-52.88399,-3.7567115,130.84854,-57.865757,4.138177,91.71077,-67.66221,8.261688,55.791325,-65.59622,-31.262741,184.11299,-75.82689,-33.2288,159.26778,-65.78766,-36.659836,134.5402,-62.38051,-19.415346,136.45818,-67.36754,-15.089728,98.58635,-80.63686,-8.33779,64.65063,-36.892384,-24.211866,194.30002,-41.51297,-15.693755,196.6871,-38.385303,-27.921812,195.02592,-48.12909,-29.598091,195.41734,falling_down
-54.451,-15.168255,183.38722,-34.80614,-23.615341,192.23329,-70.84249,-6.3006105,137.66347,-45.395393,-0.48272613,182.36191,-47.723316,6.1212068,154.89859,-43.355232,-3.4734435,134.30962,-51.532333,-2.6269517,130.17918,-55.762993,3.8424835,90.484985,-65.71819,7.2947774,54.117687,-64.58274,-28.67383,183.9712,-75.57324,-30.006552,159.75659,-67.03113,-35.185123,134.78824,-60.993977,-18.40478,135.80174,-65.45832,-14.035935,97.3218,-78.56174,-8.405448,63.33828,-36.013313,-21.486126,194.01578,-41.23625,-14.034776,195.95978,-37.11477,-23.834732,194.33853,-46.094715,-25.832783,194.65883,falling_down
-54.111206,-14.041237,183.08568,-36.59381,-25.076479,188.32286,-69.659065,-2.801284,138.60652,-45.36439,-0.21668054,182.31079,-49.336456,7.628354,156.2642,-46.466145,2.0191414,133.55482,-53.039104,1.4490646,132.07585,-55.407738,6.9696784,92.98213,-66.60781,10.115134,58.198563,-64.43991,-27.642515,183.17673,-76.252106,-28.993824,158.52573,-68.54486,-33.73148,131.2878,-60.004753,-16.492254,134.71173,-64.211105,-11.602567,95.78529,-78.651085,-5.564919,61.902447,-36.468346,-24.464687,189.67038,-39.186375,-15.927712,193.43422,-38.62611,-24.051249,191.94864,-46.406357,-25.639349,192.55524,falling_down
-53.61566,-12.895389,182.4705,-38.048878,-24.373438,188.91751,-71.54709,-0.9889766,140.45041,-45.8666,-0.087674946,182.3004,-49.618004,9.761986,157.05164,-47.665726,2.388095,134.42195,-53.476208,3.1604674,133.20648,-55.658855,7.920485,94.15893,-67.35655,11.255942,59.905525,-64.97377,-26.51283,182.08458,-79.38038,-26.782143,158.47699,-70.96987,-29.73217,132.35678,-59.06316,-15.110377,134.07526,-62.30636,-10.556752,95.79043,-76.1389,-4.899636,62.28205,-37.42967,-22.875244,189.63618,-40.904305,-14.4538,191.7591,-38.091114,-24.366106,190.86893,-46.243694,-25.555307,192.27028,falling_down
-53.204613,-11.488668,181.66962,-34.46232,-23.909546,185.6532,-72.9972,-0.96841913,139.84512,-46.359684,1.9669666,182.08057,-52.137688,10.705461,155.70859,-49.550533,5.141911,132.16316,-54.0353,6.0620575,133.03418,-55.703682,11.963469,94.75213,-66.701385,15.753489,60.378643,-63.790016,-24.975712,180.8696,-79.49956,-25.418713,157.7199,-71.21611,-27.581383,132.76295,-57.64179,-11.567044,133.06102,-60.308987,-4.846498,95.29988,-74.23459,0.82510346,62.500694,-34.473015,-22.95937,187.16272,-37.071507,-13.890587,192.25192,-37.01718,-22.769396,189.07536,-44.297348,-24.410189,189.99167,falling_down
-53.18045,-8.58963,180.45972,-33.559624,-17.536646,184.0401,-74.86475,2.5181127,139.68211,-49.483055,4.696859,180.95691,-56.4249,12.0473995,155.36778,-52.69655,5.5997424,135.95381,-51.8896,8.680055,131.22342,-53.77714,13.598006,92.892586,-63.376408,17.276575,57.110992,-64.83342,-22.899387,180.75713,-81.796005,-26.090515,159.29439,-69.84333,-28.74745,134.71252,-57.393143,-7.591924,132.26903,-60.740524,-0.82466716,94.63448,-74.56096,5.2190075,62.180176,-34.72765,-15.581109,186.19054,-38.946827,-8.4222145,188.97305,-35.40113,-17.586174,186.77716,-43.14042,-20.058418,187.35165,falling_down
-53.065468,-5.679333,178.8177,-34.743355,-15.178318,182.71065,-74.69038,7.0324054,139.65823,-50.3294,8.050142,180.44254,-56.634727,17.04471,156.11195,-52.564056,11.804691,138.116,-52.788395,14.659683,130.02658,-55.690163,21.33914,93.047676,-65.194725,26.94221,58.22985,-62.604004,-20.348217,177.42621,-79.897156,-20.90187,154.64516,-70.68091,-23.55542,129.91025,-57.34772,-2.6716263,131.02469,-61.091755,4.824236,92.86836,-75.36723,12.758859,61.011944,-35.439453,-13.071296,184.91565,-39.36704,-5.7787914,187.54808,-36.280846,-15.833129,185.80165,-44.09135,-17.947268,187.17604,falling_down
